file_id,n_characters,n_syllables,n_tokens,n_polysyllabic_tokens,n_long_tokens,n_types,n_sentences,avg_characters_per_word,std_characters_per_word,avg_syllables_per_word,std_syllables_per_word,ratio_long_words,avg_words_per_sentence,std_words_per_sentence,word_length_distribution
479,217,0,50,0,45,37,6,3.2,1.80702,0,0.0,0.9,8.33333,1.96638,"{'3_character_tokens': 0.24, '4_character_tokens': 0.22, '2_character_tokens': 0.2, '1_character_tokens': 0.18, '7_character_tokens': 0.06, '5_character_tokens': 0.06, '9_character_tokens': 0.02, '6_character_tokens': 0.02}"
480,4415,0,900,0,732,309,62,3.86,2.00676,0,0.0,0.81333,14.51613,9.42745,"{'3_character_tokens': 0.21889, '4_character_tokens': 0.21111, '2_character_tokens': 0.20889, '5_character_tokens': 0.10444, '6_character_tokens': 0.07667, '1_character_tokens': 0.07, '7_character_tokens': 0.04, '8_character_tokens': 0.03222, '9_character_tokens': 0.02889, '10_character_tokens': 0.00667, '11_character_tokens': 0.00222}"
481,238,0,42,0,31,35,5,4.47619,2.35028,0,0.0,0.7381,8.4,3.78153,"{'4_character_tokens': 0.28571, '3_character_tokens': 0.16667, '2_character_tokens': 0.14286, '8_character_tokens': 0.09524, '5_character_tokens': 0.09524, '6_character_tokens': 0.07143, '1_character_tokens': 0.04762, '7_character_tokens': 0.04762, '9_character_tokens': 0.02381, '12_character_tokens': 0.02381}"
482,2274,0,458,0,368,228,14,3.87991,2.13361,0,0.0,0.80349,32.71429,28.52105,"{'4_character_tokens': 0.21397, '2_character_tokens': 0.20742, '3_character_tokens': 0.18559, '5_character_tokens': 0.10262, '1_character_tokens': 0.09389, '6_character_tokens': 0.07424, '7_character_tokens': 0.04148, '8_character_tokens': 0.0393, '9_character_tokens': 0.0262, '10_character_tokens': 0.01092, '11_character_tokens': 0.00218, '12_character_tokens': 0.00218}"
483,804,0,145,0,111,112,10,4.3931,2.27088,0,0.0,0.76552,14.5,9.73253,"{'3_character_tokens': 0.22069, '5_character_tokens': 0.17931, '4_character_tokens': 0.17241, '2_character_tokens': 0.15862, '6_character_tokens': 0.08276, '7_character_tokens': 0.06207, '1_character_tokens': 0.03448, '8_character_tokens': 0.02759, '9_character_tokens': 0.02069, '10_character_tokens': 0.02069, '11_character_tokens': 0.0069, '13_character_tokens': 0.0069, '12_character_tokens': 0.0069}"
484,487,0,103,0,92,72,1,3.40777,1.65942,0,0.0,0.8932,103.0,0.0,"{'3_character_tokens': 0.27184, '2_character_tokens': 0.24272, '4_character_tokens': 0.16505, '5_character_tokens': 0.12621, '1_character_tokens': 0.08738, '6_character_tokens': 0.04854, '8_character_tokens': 0.02913, '7_character_tokens': 0.02913}"
485,121,0,24,0,18,21,3,3.875,2.19312,0,0.0,0.75,8.0,5.56776,"{'4_character_tokens': 0.25, '1_character_tokens': 0.16667, '2_character_tokens': 0.16667, '6_character_tokens': 0.125, '7_character_tokens': 0.08333, '5_character_tokens': 0.08333, '3_character_tokens': 0.08333, '9_character_tokens': 0.04167}"
486,446,0,91,0,76,67,4,3.76923,2.05522,0,0.0,0.83516,22.75,17.17314,"{'4_character_tokens': 0.25275, '3_character_tokens': 0.20879, '2_character_tokens': 0.15385, '1_character_tokens': 0.12088, '5_character_tokens': 0.0989, '6_character_tokens': 0.08791, '8_character_tokens': 0.03297, '9_character_tokens': 0.02198, '10_character_tokens': 0.02198}"
487,136,0,30,0,27,25,4,3.5,2.28564,0,0.0,0.9,7.5,4.20317,"{'2_character_tokens': 0.33333, '3_character_tokens': 0.2, '5_character_tokens': 0.16667, '4_character_tokens': 0.1, '1_character_tokens': 0.1, '8_character_tokens': 0.06667, '11_character_tokens': 0.03333}"
488,2758,0,525,0,413,262,19,4.00952,2.20381,0,0.0,0.78667,27.63158,40.55341,"{'2_character_tokens': 0.2019, '4_character_tokens': 0.2, '3_character_tokens': 0.18095, '5_character_tokens': 0.12, '1_character_tokens': 0.08381, '6_character_tokens': 0.07429, '7_character_tokens': 0.06476, '8_character_tokens': 0.03619, '10_character_tokens': 0.01524, '9_character_tokens': 0.00952, '11_character_tokens': 0.00762, '12_character_tokens': 0.00571}"
489,1263,0,211,0,143,144,15,4.85308,2.71718,0,0.0,0.67773,14.06667,10.64,"{'4_character_tokens': 0.19905, '3_character_tokens': 0.19431, '2_character_tokens': 0.17062, '5_character_tokens': 0.109, '6_character_tokens': 0.10427, '7_character_tokens': 0.08531, '11_character_tokens': 0.03318, '8_character_tokens': 0.03318, '9_character_tokens': 0.02844, '10_character_tokens': 0.01896, '14_character_tokens': 0.00948, '16_character_tokens': 0.00948, '1_character_tokens': 0.00474}"
490,1384,0,258,0,186,173,14,4.25969,2.35026,0,0.0,0.72093,18.42857,12.11937,"{'2_character_tokens': 0.18217, '3_character_tokens': 0.17829, '4_character_tokens': 0.17442, '5_character_tokens': 0.10465, '6_character_tokens': 0.10078, '1_character_tokens': 0.0814, '7_character_tokens': 0.06977, '8_character_tokens': 0.06202, '9_character_tokens': 0.02326, '10_character_tokens': 0.00775, '11_character_tokens': 0.00775, '12_character_tokens': 0.00388, '13_character_tokens': 0.00388}"
491,1235,0,234,0,192,142,33,3.97863,2.13985,0,0.0,0.82051,7.09091,4.89492,"{'3_character_tokens': 0.2735, '4_character_tokens': 0.21368, '2_character_tokens': 0.17521, '5_character_tokens': 0.10256, '1_character_tokens': 0.05556, '6_character_tokens': 0.05128, '7_character_tokens': 0.04701, '8_character_tokens': 0.03419, '9_character_tokens': 0.01709, '10_character_tokens': 0.01709, '11_character_tokens': 0.00855, '13_character_tokens': 0.00427}"
492,428,0,87,0,73,65,5,3.86207,1.97173,0,0.0,0.83908,17.4,14.75805,"{'3_character_tokens': 0.22989, '2_character_tokens': 0.21839, '4_character_tokens': 0.17241, '5_character_tokens': 0.16092, '6_character_tokens': 0.05747, '1_character_tokens': 0.05747, '8_character_tokens': 0.03448, '7_character_tokens': 0.03448, '9_character_tokens': 0.02299, '10_character_tokens': 0.01149}"
493,2969,0,601,0,487,264,27,3.81531,2.13405,0,0.0,0.81032,22.25926,12.43318,"{'2_character_tokens': 0.23128, '4_character_tokens': 0.20799, '3_character_tokens': 0.17637, '5_character_tokens': 0.1015, '1_character_tokens': 0.09318, '6_character_tokens': 0.06822, '7_character_tokens': 0.05324, '8_character_tokens': 0.03993, '9_character_tokens': 0.01165, '10_character_tokens': 0.00666, '12_character_tokens': 0.00499, '11_character_tokens': 0.00333, '13_character_tokens': 0.00166}"
494,538,0,107,0,86,73,10,3.7757,2.12935,0,0.0,0.80374,10.7,5.85093,"{'2_character_tokens': 0.2243, '4_character_tokens': 0.19626, '3_character_tokens': 0.16822, '6_character_tokens': 0.11215, '5_character_tokens': 0.11215, '1_character_tokens': 0.1028, '7_character_tokens': 0.04673, '8_character_tokens': 0.01869, '14_character_tokens': 0.00935, '10_character_tokens': 0.00935}"
495,201,0,35,0,26,27,1,4.37143,2.6467,0,0.0,0.74286,35.0,0.0,"{'5_character_tokens': 0.25714, '2_character_tokens': 0.2, '6_character_tokens': 0.14286, '1_character_tokens': 0.11429, '4_character_tokens': 0.11429, '8_character_tokens': 0.08571, '3_character_tokens': 0.05714, '14_character_tokens': 0.02857}"
496,351,0,66,0,52,55,4,3.98485,1.80164,0,0.0,0.78788,16.5,13.42882,"{'4_character_tokens': 0.28788, '3_character_tokens': 0.18182, '2_character_tokens': 0.16667, '7_character_tokens': 0.13636, '5_character_tokens': 0.09091, '6_character_tokens': 0.06061, '1_character_tokens': 0.06061, '8_character_tokens': 0.01515}"
497,2179,0,452,0,377,214,44,3.66593,1.99031,0,0.0,0.83407,10.27273,6.83821,"{'3_character_tokens': 0.2146, '4_character_tokens': 0.20796, '2_character_tokens': 0.20133, '1_character_tokens': 0.11062, '5_character_tokens': 0.09956, '6_character_tokens': 0.07965, '8_character_tokens': 0.03319, '7_character_tokens': 0.03319, '9_character_tokens': 0.00885, '11_character_tokens': 0.00442, '12_character_tokens': 0.00442, '10_character_tokens': 0.00221}"
498,4403,0,803,0,594,368,62,4.32877,2.44521,0,0.0,0.73973,12.95161,8.57068,"{'3_character_tokens': 0.2005, '4_character_tokens': 0.19552, '2_character_tokens': 0.16314, '5_character_tokens': 0.10461, '1_character_tokens': 0.07597, '6_character_tokens': 0.07597, '7_character_tokens': 0.05978, '8_character_tokens': 0.04732, '9_character_tokens': 0.0411, '10_character_tokens': 0.01494, '11_character_tokens': 0.01245, '13_character_tokens': 0.00623, '12_character_tokens': 0.00249}"
499,145,0,27,0,23,23,3,4.14815,1.74761,0,0.0,0.85185,9.0,9.16515,"{'3_character_tokens': 0.37037, '4_character_tokens': 0.22222, '5_character_tokens': 0.18519, '7_character_tokens': 0.11111, '1_character_tokens': 0.03704, '9_character_tokens': 0.03704, '2_character_tokens': 0.03704}"
500,2912,0,509,0,356,271,20,4.62279,2.61416,0,0.0,0.69941,25.45,14.06928,"{'3_character_tokens': 0.21415, '2_character_tokens': 0.19253, '4_character_tokens': 0.14735, '5_character_tokens': 0.11395, '6_character_tokens': 0.07859, '7_character_tokens': 0.07073, '8_character_tokens': 0.04715, '9_character_tokens': 0.03929, '1_character_tokens': 0.03143, '11_character_tokens': 0.02554, '10_character_tokens': 0.02358, '12_character_tokens': 0.01375, '13_character_tokens': 0.00196}"
501,742,0,171,0,156,54,6,3.25146,1.58706,0,0.0,0.91228,28.5,38.21911,"{'2_character_tokens': 0.4152, '3_character_tokens': 0.21053, '5_character_tokens': 0.15205, '4_character_tokens': 0.09942, '7_character_tokens': 0.04678, '1_character_tokens': 0.03509, '6_character_tokens': 0.02924, '8_character_tokens': 0.0117}"
502,177,0,34,0,30,32,6,3.88235,1.71914,0,0.0,0.88235,5.66667,2.73252,"{'4_character_tokens': 0.29412, '3_character_tokens': 0.26471, '5_character_tokens': 0.14706, '2_character_tokens': 0.11765, '7_character_tokens': 0.05882, '8_character_tokens': 0.05882, '1_character_tokens': 0.05882}"
503,174,0,37,0,32,32,2,3.64865,1.97507,0,0.0,0.86486,18.5,23.33452,"{'3_character_tokens': 0.32432, '2_character_tokens': 0.18919, '4_character_tokens': 0.13514, '5_character_tokens': 0.13514, '6_character_tokens': 0.08108, '1_character_tokens': 0.08108, '9_character_tokens': 0.02703, '10_character_tokens': 0.02703}"
504,2162,0,411,0,317,199,29,4.13625,2.31241,0,0.0,0.77129,14.17241,10.39598,"{'4_character_tokens': 0.23601, '2_character_tokens': 0.22384, '3_character_tokens': 0.17518, '5_character_tokens': 0.07786, '8_character_tokens': 0.06083, '1_character_tokens': 0.05839, '6_character_tokens': 0.05596, '7_character_tokens': 0.05109, '9_character_tokens': 0.02676, '10_character_tokens': 0.02433, '11_character_tokens': 0.00973}"
505,306,0,58,0,44,47,2,4.08621,2.70986,0,0.0,0.75862,29.0,14.14214,"{'2_character_tokens': 0.24138, '3_character_tokens': 0.22414, '5_character_tokens': 0.13793, '6_character_tokens': 0.10345, '1_character_tokens': 0.10345, '10_character_tokens': 0.05172, '4_character_tokens': 0.05172, '9_character_tokens': 0.03448, '8_character_tokens': 0.01724, '13_character_tokens': 0.01724, '7_character_tokens': 0.01724}"
506,654,0,128,0,100,90,11,3.94531,1.94535,0,0.0,0.78125,11.63636,7.63247,"{'4_character_tokens': 0.21875, '2_character_tokens': 0.19531, '3_character_tokens': 0.1875, '5_character_tokens': 0.10938, '6_character_tokens': 0.09375, '7_character_tokens': 0.09375, '1_character_tokens': 0.07031, '8_character_tokens': 0.01562, '9_character_tokens': 0.00781, '11_character_tokens': 0.00781}"
507,150,0,33,0,30,28,2,3.45455,1.64109,0,0.0,0.90909,16.5,14.84924,"{'2_character_tokens': 0.30303, '3_character_tokens': 0.27273, '4_character_tokens': 0.18182, '5_character_tokens': 0.12121, '7_character_tokens': 0.06061, '8_character_tokens': 0.0303, '1_character_tokens': 0.0303}"
508,243,0,46,0,35,40,3,4.06522,2.04833,0,0.0,0.76087,15.33333,2.08167,"{'3_character_tokens': 0.28261, '4_character_tokens': 0.21739, '2_character_tokens': 0.19565, '6_character_tokens': 0.08696, '7_character_tokens': 0.08696, '5_character_tokens': 0.04348, '8_character_tokens': 0.02174, '1_character_tokens': 0.02174, '10_character_tokens': 0.02174, '9_character_tokens': 0.02174}"
509,780,0,161,0,131,90,16,3.68323,1.90533,0,0.0,0.81366,10.0625,6.74753,"{'2_character_tokens': 0.19876, '3_character_tokens': 0.19255, '4_character_tokens': 0.18012, '5_character_tokens': 0.12422, '1_character_tokens': 0.11801, '6_character_tokens': 0.1118, '8_character_tokens': 0.03106, '7_character_tokens': 0.03106, '9_character_tokens': 0.01242}"
510,5181,0,895,0,599,407,42,4.57542,2.53491,0,0.0,0.66927,21.30952,15.81677,"{'3_character_tokens': 0.21676, '2_character_tokens': 0.18212, '4_character_tokens': 0.1486, '6_character_tokens': 0.10168, '7_character_tokens': 0.09274, '5_character_tokens': 0.08045, '8_character_tokens': 0.05922, '1_character_tokens': 0.04134, '9_character_tokens': 0.02793, '10_character_tokens': 0.0257, '11_character_tokens': 0.01229, '12_character_tokens': 0.00447, '14_character_tokens': 0.00335, '13_character_tokens': 0.00223, '15_character_tokens': 0.00112}"
511,869,0,162,0,115,111,10,4.14198,2.42366,0,0.0,0.70988,16.2,20.08205,"{'2_character_tokens': 0.17901, '4_character_tokens': 0.14198, '3_character_tokens': 0.14198, '6_character_tokens': 0.14198, '1_character_tokens': 0.1358, '5_character_tokens': 0.11111, '8_character_tokens': 0.05556, '9_character_tokens': 0.04938, '7_character_tokens': 0.03086, '12_character_tokens': 0.00617, '11_character_tokens': 0.00617}"
512,3588,0,652,0,507,416,5,4.09509,2.24536,0,0.0,0.77761,130.4,225.46907,"{'2_character_tokens': 0.28834, '4_character_tokens': 0.2638, '3_character_tokens': 0.11656, '5_character_tokens': 0.07669, '7_character_tokens': 0.06288, '8_character_tokens': 0.05982, '6_character_tokens': 0.05215, '1_character_tokens': 0.03221, '9_character_tokens': 0.02454, '10_character_tokens': 0.01534, '11_character_tokens': 0.0046, '15_character_tokens': 0.00153, '12_character_tokens': 0.00153}"
513,1143,0,229,0,182,140,12,3.8952,2.02775,0,0.0,0.79476,19.08333,13.66787,"{'3_character_tokens': 0.24017, '2_character_tokens': 0.20524, '4_character_tokens': 0.17904, '5_character_tokens': 0.1048, '6_character_tokens': 0.08297, '7_character_tokens': 0.06987, '1_character_tokens': 0.0655, '8_character_tokens': 0.02183, '9_character_tokens': 0.02183, '11_character_tokens': 0.00437, '12_character_tokens': 0.00437}"
514,2123,0,412,0,329,215,33,4.02184,2.2316,0,0.0,0.79854,12.48485,11.10496,"{'4_character_tokens': 0.21845, '3_character_tokens': 0.20631, '2_character_tokens': 0.18689, '5_character_tokens': 0.1068, '1_character_tokens': 0.0801, '6_character_tokens': 0.05825, '7_character_tokens': 0.05583, '8_character_tokens': 0.03398, '10_character_tokens': 0.02427, '9_character_tokens': 0.01942, '12_character_tokens': 0.00485, '11_character_tokens': 0.00485}"
515,583,0,113,0,88,75,7,4.10619,1.94736,0,0.0,0.77876,16.14286,11.73923,"{'3_character_tokens': 0.37168, '4_character_tokens': 0.15929, '2_character_tokens': 0.12389, '5_character_tokens': 0.09735, '6_character_tokens': 0.07965, '7_character_tokens': 0.0708, '9_character_tokens': 0.0531, '1_character_tokens': 0.02655, '8_character_tokens': 0.0177}"
516,1013,0,170,0,111,117,12,4.82941,2.37847,0,0.0,0.65294,14.16667,9.19321,"{'4_character_tokens': 0.22353, '2_character_tokens': 0.14706, '6_character_tokens': 0.13529, '5_character_tokens': 0.13529, '3_character_tokens': 0.11176, '7_character_tokens': 0.08235, '8_character_tokens': 0.04706, '10_character_tokens': 0.04118, '1_character_tokens': 0.03529, '9_character_tokens': 0.02353, '11_character_tokens': 0.01176, '13_character_tokens': 0.00588}"
517,3153,0,578,0,433,279,48,4.25779,2.45747,0,0.0,0.74913,12.04167,6.29744,"{'2_character_tokens': 0.20588, '4_character_tokens': 0.20069, '3_character_tokens': 0.19377, '6_character_tokens': 0.10035, '5_character_tokens': 0.0917, '1_character_tokens': 0.05709, '9_character_tokens': 0.03633, '8_character_tokens': 0.03287, '7_character_tokens': 0.03287, '10_character_tokens': 0.02941, '12_character_tokens': 0.00865, '11_character_tokens': 0.00692, '16_character_tokens': 0.00173, '13_character_tokens': 0.00173}"
518,663,0,132,0,106,86,5,3.97727,2.09859,0,0.0,0.80303,26.4,30.06327,"{'3_character_tokens': 0.23485, '2_character_tokens': 0.21212, '4_character_tokens': 0.15909, '5_character_tokens': 0.13636, '1_character_tokens': 0.06061, '7_character_tokens': 0.06061, '8_character_tokens': 0.05303, '6_character_tokens': 0.04545, '9_character_tokens': 0.0303, '10_character_tokens': 0.00758}"
519,343,0,69,0,59,47,8,3.85507,1.74285,0,0.0,0.85507,8.625,6.71751,"{'2_character_tokens': 0.24638, '5_character_tokens': 0.2029, '3_character_tokens': 0.18841, '4_character_tokens': 0.18841, '6_character_tokens': 0.07246, '8_character_tokens': 0.02899, '7_character_tokens': 0.02899, '1_character_tokens': 0.02899, '9_character_tokens': 0.01449}"
520,148,0,19,0,16,18,4,3.57895,1.95266,0,0.0,0.84211,4.75,2.62996,"{'2_character_tokens': 0.26316, '4_character_tokens': 0.21053, '3_character_tokens': 0.15789, '1_character_tokens': 0.10526, '5_character_tokens': 0.10526, '6_character_tokens': 0.05263, '7_character_tokens': 0.05263, '8_character_tokens': 0.05263}"
521,182,0,25,0,8,24,1,6.32,1.95192,0,0.0,0.32,25.0,0.0,"{'6_character_tokens': 0.32, '5_character_tokens': 0.16, '8_character_tokens': 0.16, '7_character_tokens': 0.12, '4_character_tokens': 0.12, '11_character_tokens': 0.08, '3_character_tokens': 0.04}"
522,5297,0,1019,0,788,426,75,4.09814,2.20425,0,0.0,0.77331,13.58667,8.78127,"{'4_character_tokens': 0.21001, '3_character_tokens': 0.20216, '2_character_tokens': 0.17468, '5_character_tokens': 0.10893, '7_character_tokens': 0.07851, '1_character_tokens': 0.07753, '6_character_tokens': 0.07066, '8_character_tokens': 0.03337, '9_character_tokens': 0.02257, '10_character_tokens': 0.01079, '12_character_tokens': 0.00589, '11_character_tokens': 0.00294, '13_character_tokens': 0.00196}"
523,674,0,127,0,96,71,14,4.09449,2.45413,0,0.0,0.75591,9.07143,6.45057,"{'3_character_tokens': 0.24409, '2_character_tokens': 0.2126, '4_character_tokens': 0.17323, '6_character_tokens': 0.08661, '7_character_tokens': 0.08661, '5_character_tokens': 0.06299, '1_character_tokens': 0.06299, '9_character_tokens': 0.02362, '11_character_tokens': 0.01575, '12_character_tokens': 0.01575, '8_character_tokens': 0.00787, '13_character_tokens': 0.00787}"
524,922,0,202,0,175,96,19,3.57921,1.81101,0,0.0,0.86634,10.63158,9.56388,"{'4_character_tokens': 0.29208, '2_character_tokens': 0.25248, '3_character_tokens': 0.22772, '6_character_tokens': 0.05941, '1_character_tokens': 0.05446, '5_character_tokens': 0.0396, '9_character_tokens': 0.02475, '7_character_tokens': 0.02475, '8_character_tokens': 0.01485, '10_character_tokens': 0.0099}"
525,176,0,31,0,21,26,5,4.58065,3.49069,0,0.0,0.67742,6.2,2.86356,"{'2_character_tokens': 0.25806, '4_character_tokens': 0.19355, '1_character_tokens': 0.16129, '7_character_tokens': 0.06452, '6_character_tokens': 0.06452, '5_character_tokens': 0.03226, '8_character_tokens': 0.03226, '10_character_tokens': 0.03226, '9_character_tokens': 0.03226, '3_character_tokens': 0.03226, '11_character_tokens': 0.03226, '12_character_tokens': 0.03226, '13_character_tokens': 0.03226}"
